cod_indicatore,indicatore,sesso,territorio,livello,anno,valore,poco_signif,unita_misura,fonte
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2022,25.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2023,39.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2024,40.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2025,43.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2005,49.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2006,54.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2007,52.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2008,52.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2009,52,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2010,53.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2011,51.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2012,51.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2013,47.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2014,48.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2015,46.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2016,50.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2017,47.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2018,49.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2019,45,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2020,49.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2021,43.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2022,44.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2023,43.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2024,43.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Emilia-Romagna,regione,2025,44.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2005,41.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2006,41.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2007,41.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2008,41.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2009,42.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2010,43,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2011,41.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2012,40.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2013,38.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2014,37.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2015,38.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2016,40.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2017,37.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2018,38.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2019,37.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2020,38.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2021,37.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2022,36.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2023,36.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2024,36.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Italia,italia,2025,36.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2005,50.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2006,53.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2007,52.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2008,53.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2009,52.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2010,54.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2011,53.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2012,52.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2013,50.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2014,49.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2015,48.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2016,52.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2017,49.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2018,48.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2019,47.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2020,49.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2021,45.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2022,44.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2023,45.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2024,44.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Femmine,Nord-est,ripartizione,2025,45.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2005,55.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2006,57.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2007,56.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2008,54,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2009,53.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2010,53.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2011,50,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2012,52.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2013,48.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2014,49.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2015,47,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2016,49.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2017,50.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2018,50.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2019,46.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2020,48.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2021,41.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2022,43.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2023,40.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2024,40.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Emilia-Romagna,regione,2025,44.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Italia,italia,2005,45.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Italia,italia,2006,46.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Italia,italia,2007,46.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Italia,italia,2008,44.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Italia,italia,2009,45.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Italia,italia,2010,45.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Italia,italia,2011,44.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Italia,italia,2012,42.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Italia,italia,2013,38.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Italia,italia,2014,38.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Italia,italia,2015,38,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Italia,italia,2016,41.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Italia,italia,2017,38.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST023,Lettura di libri e quotidiani,Maschi,Italia,italia,2018,39.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
